,username,user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,gender,location,birth_date,access_rank,join_date,last_online,stats_mean_score,stats_rewatched,stats_episodes,join_year,age
78513,drgnfly772,39751,6,50,4,6,61,38.66458333333333,Female,MA,1972-07-23,,2008-02-26 00:00:00,2010-09-20 21:27:00,8.23,0.0,2268,2008,49.25802212244004
76618,deoxxys,2605635,11,130,33,31,85,51.54236111111111,Male,NC,1991-02-14,,2013-05-22 00:00:00,2018-03-29 03:28:41,7.7,0.0,3109,2013,30.694885554703756
3477,ohseven,5935933,2,57,1,2,3,17.099305555555556,Female,NJ,2000-11-07,,2016-12-29 00:00:00,2017-06-20 11:29:00,7.57,0.0,1028,2016,20.964297448253202
11016,NeoBasch,75607,50,69,35,0,18,16.063194444444445,Male,SD,1989-01-06,,2008-07-10 00:00:00,2016-10-20 19:35:00,7.07,8.0,895,2008,32.80035045449567
75868,icewolf1911,106005,11,92,7,4,3,27.961111111111112,Male,NC,1979-08-02,,2008-10-17 00:00:00,2009-12-02 07:29:00,8.82,76.0,1602,2008,42.23250465447377
30423,iWaz4,2146723,0,3,0,0,0,1.7,Male,CA,1993-03-05,,2013-02-06 00:00:00,2016-08-05 19:21:00,8.67,0.0,102,2013,28.64144124411346
1846,pakin,128889,89,1135,124,0,1006,336.62916666666666,Male,MA,1996-11-06,,2008-12-30 00:00:00,2018-05-16 05:59:26,8.36,209.0,21527,2008,24.967144891030554
10440,KarlwithaK,5711838,12,131,26,64,70,30.964583333333334,Male,PA,2000-06-06,,2016-09-20 00:00:00,2018-04-01 06:49:22,6.92,6.0,1915,2016,21.385938013361077
45553,Melita_H,2558105,32,233,112,16,105,65.05555555555556,Female,NC,1984-05-07,,2013-05-12 00:00:00,2016-03-31 23:26:00,7.26,0.0,3941,2013,37.468513853904284
934,AmandaPanda,337491,5,195,2,1,7,58.38125,Female,CA,1994-07-28,,2010-06-05 00:00:00,2017-12-03 01:52:00,8.58,0.0,3498,2010,27.245099112912058
102054,-Aozora-,341973,40,316,0,3,280,102.49027777777778,Male,TX,1996-08-10,,2010-06-15 00:00:00,2018-05-16 21:29:24,9.2,0.0,6193,2010,25.208082356806482
92980,Kurukai,1950508,2,1,0,0,0,0.9333333333333332,Male,CA,1988-08-13,,2012-12-26 00:00:00,2013-10-11 19:37:00,8.0,0.0,56,2012,33.20008761362392
81080,sixthisbitch,4088969,2,25,0,0,6,8.432638888888889,Female,CA,1997-04-03,,2014-09-10 00:00:00,2014-10-19 11:53:00,8.16,19.0,492,2014,24.561931880407403
98090,Wynautz,3526875,0,17,0,0,18,5.345833333333333,Male,VA,1998-11-22,,2014-01-27 00:00:00,2017-10-21 15:15:00,9.44,0.0,323,2014,22.924652283430074
27434,pujols005,170032,10,20,7,0,2,22.65277777777778,Male,IL,1986-12-31,,2009-04-13 00:00:00,2011-05-22 16:26:00,8.35,11.0,1374,2009,34.818201730369076
10562,Deceptive621,6426,12,172,20,14,18,63.99652777777778,Male,NY,1985-05-28,,2007-06-28 00:00:00,2007-10-24 10:14:00,7.9,3.0,3717,2007,36.41167451538714
43476,quailboy,90110,2,4,0,2,4,9.926388888888887,Male,MI,1992-09-28,,2008-08-29 00:00:00,2009-07-26 04:46:00,8.14,0.0,591,2008,29.074033512211148
65090,PixAlchemist,694811,5,111,17,3,64,31.68611111111111,Female,WA,1993-01-07,,2011-10-04 00:00:00,2013-11-29 20:36:00,7.88,0.0,1877,2011,28.797503011718323
13172,sailorcosmos,2320421,0,16,2,2,0,4.743055555555555,Female,KY,1982-09-07,,2013-03-18 00:00:00,2014-04-13 04:36:00,8.69,1.0,279,2013,39.13317270835615
17295,AtakamiYoshito,325380,19,142,9,0,12,100.10694444444444,Male,GA,1992-08-24,,2010-05-06 00:00:00,2017-07-03 02:35:48,7.77,86.0,6017,2010,29.16986091337203
11151,senpaisakurai,213239,19,120,5,50,78,41.388888888888886,Female,NJ,1997-08-26,,2009-07-26 00:00:00,2018-05-05 09:06:10,7.34,6.0,2548,2009,24.164932647026614
102745,leech842,212871,2,103,6,16,101,44.28333333333333,Male,FL,1987-01-03,,2009-07-25 00:00:00,2015-10-06 12:12:00,9.11,1.0,2606,2009,34.80998795312671
65206,kennedy97,1040687,5,37,0,0,7,15.33611111111111,Male,MN,1997-01-19,,2011-12-04 00:00:00,2016-09-01 13:04:00,8.5,0.0,906,2011,24.76453838571898
101832,Greenstarz,42084,2,141,23,10,12,61.888888888888886,Female,MD,1985-01-17,,2008-03-09 00:00:00,2014-01-26 19:14:00,7.62,0.0,3731,2008,36.77034278830358
56552,vaintraining804,1489667,10,53,13,0,355,11.85,Male,VA,1988-12-06,,2012-09-01 00:00:00,2017-02-02 17:02:00,8.4,1.0,708,2012,32.88522615266674
43241,Kingsland101,3177031,2,4,0,0,0,2.622916666666667,Male,OK,1999-07-21,,2013-09-20 00:00:00,2013-09-23 21:39:00,9.5,2.0,160,2013,22.264812178293724
107283,DamianV8501,7023140,14,86,3,0,1,14.043055555555556,Male,ND,1997-05-15,,2018-03-02 00:00:00,2018-05-14 12:43:26,8.89,37.0,847,2018,24.446938999014346
11821,ErrorCode707,459097,17,344,49,22,452,92.49513888888887,Female,WI,1997-07-24,,2011-03-08 00:00:00,2018-05-19 02:46:58,7.55,4.0,5870,2011,24.255284196692585
106997,Willy12500,2455471,100,340,302,4,42,67.40208333333334,Male,FL,1994-08-04,,2013-04-18 00:00:00,2017-04-20 11:25:00,8.98,0.0,4090,2013,27.225933632679883
79469,vash99,235730,5,8,0,0,0,8.044444444444444,Male,TN,1973-06-16,,2009-09-17 00:00:00,2011-08-31 00:37:00,9.31,21.0,476,2009,48.35998247727522
78813,serebus,212125,1,20,1,0,4,9.493055555555555,Male,TN,1993-02-14,,2009-07-23 00:00:00,2012-03-26 12:49:00,8.6,3.0,558,2009,28.69346183331508
72875,Anime_Raver,4551886,22,378,7,0,570,130.34791666666666,Male,CA,1996-09-27,,2015-04-10 00:00:00,2018-05-21 22:41:00,10.0,30.0,8187,2015,25.076661920928704
83653,Asakifei,4254681,14,23,2,5,2,22.67430555555556,Female,CA,1999-11-22,,2014-11-14 00:00:00,2014-11-16 00:06:00,9.36,86.0,1402,2014,21.925309385609463
96522,ExousiaDoxa,5048741,15,104,71,20,39,61.18055555555556,Male,NC,1998-10-30,,2015-12-13 00:00:00,2017-05-10 04:27:04,7.75,8.0,3693,2015,22.98762457562151
83247,magishine,326843,10,122,2,17,13,48.41736111111111,Male,IN,1985-04-10,,2010-05-09 00:00:00,2013-05-08 16:33:00,7.85,0.0,3067,2010,36.54309495126492
98235,relaxasian,3372003,5,224,16,5,86,80.50694444444444,Male,AZ,1998-10-07,,2013-11-29 00:00:00,2017-12-30 01:15:00,8.11,11.0,4829,2013,23.050596867812946
19842,Artic,651,18,114,5,6,9,64.82916666666667,Female,KY,1987-12-06,,2006-08-22 00:00:00,2018-03-07 07:28:46,7.36,0.0,4024,2006,33.887306976234804
25627,DrkSasuke,2170,26,226,0,0,19,79.84652777777778,Female,CA,1980-02-02,,2007-03-01 00:00:00,2011-10-17 02:17:41,9.08,36.0,4707,2007,41.728726316942286
69912,Ryuzaki2783,367142,20,68,0,0,10,33.53263888888889,Male,NM,1983-02-07,,2010-08-08 00:00:00,2013-05-28 23:15:00,7.74,11.0,1923,2010,38.71427006899573
101826,cai_278,3144615,11,83,20,1,118,37.36736111111111,Male,CO,1996-12-20,,2013-09-11 00:00:00,2013-11-16 11:04:00,7.69,4.0,2230,2013,24.846676158142593
34480,argo53,4371399,49,494,10,3,263,156.54695601851853,Male,IL,1988-12-29,,2015-01-01 00:00:00,2018-03-08 17:36:27,5.82,2.0,10195,2015,32.82225386047531
79997,Stygian_Crow,2448791,34,291,4,32,16,78.18888888888888,Male,FL,1989-02-22,,2013-04-17 00:00:00,2017-11-29 17:39:00,7.92,0.0,4530,2013,32.671667944365346
34985,MasterBanne,257319,0,4,0,0,0,1.8409722222222225,Male,CA,1993-04-28,,2009-11-10 00:00:00,2010-05-25 23:15:00,10.0,4.0,112,2009,28.49359325375096
45031,kira-nekosan,21931,2,61,6,0,30,33.890277777777776,Female,TX,1989-10-01,,2007-11-14 00:00:00,2010-02-18 15:44:00,7.64,76.0,1989,2007,32.06658635417808
58588,syazaki,196155,1,34,0,9,6,26.83194444444445,Female,CO,1988-11-24,,2009-06-19 00:00:00,2012-08-19 08:02:00,7.52,19.0,1689,2009,32.91808126163618
1554,chaotichris,355288,7,114,33,34,24,34.450694444444444,Male,CA,1989-09-18,,2010-07-14 00:00:00,2015-03-25 23:04:00,7.64,2.0,2076,2010,32.102179388894974
12659,sleepwalker,4279261,18,122,15,0,261,31.756944444444443,Non-Binary,CA,1997-05-06,,2014-11-25 00:00:00,2018-05-14 20:41:08,6.08,6.0,2002,2014,24.471580330741432
4180,tenchimuyio,169266,13,25,0,1,2,10.233333333333333,Male,PA,1983-10-22,,2009-04-11 00:00:00,2015-06-25 16:30:00,8.09,11.0,601,2009,38.01062315190012
93602,ilovegintoki,3451731,3,206,2,11,1,71.27569444444444,Female,NY,1997-06-23,,2014-01-02 00:00:00,2018-04-06 01:53:39,7.22,3.0,4228,2014,24.34015989486365
45172,HeartBreakKid25,172274,11,243,10,0,39,97.88472222222222,Male,CA,1990-12-21,,2009-04-18 00:00:00,2013-11-28 06:28:00,7.91,9.0,5802,2009,30.845471470813713
32675,falph,77213,9,96,4,179,10,52.96041666666667,Male,OH,1974-10-04,,2008-07-16 00:00:00,2018-02-11 23:59:43,7.54,0.0,3210,2008,47.05946774723469
87286,lolita-rasputina,158630,7,34,0,1,1,8.169444444444444,Female,AR,1987-05-08,,2009-03-12 00:00:00,2011-09-06 12:44:00,8.05,0.0,445,2009,34.467747234695
4288,Hydrotrope,2762687,4,65,4,2,30,11.354166666666666,Male,VA,1996-04-23,,2013-06-24 00:00:00,2014-09-24 14:28:00,9.68,5.0,654,2013,25.50651626327894
87773,TheDarkangelChi,1035535,5,22,1,0,4,10.65972222222222,Female,MI,1993-02-07,,2011-12-01 00:00:00,2015-09-13 11:19:00,9.7,0.0,634,2011,28.712627313547255
53166,Cherreesherree,172355,10,228,5,21,67,64.35138888888889,Female,CA,1996-04-07,,2009-04-18 00:00:00,2018-02-05 20:23:56,6.88,173.0,4022,2009,25.5503230752382
92028,KuroFurby,377852,21,28,14,0,16,10.466666666666669,Female,TX,1992-08-12,,2010-09-01 00:00:00,2011-10-01 16:16:00,8.75,5.0,696,2010,29.202716022341473
87538,KiritoDarkSword,2257141,5,75,18,15,12,31.540972222222223,Male,PA,1999-02-26,,2013-03-03 00:00:00,2016-01-11 06:04:00,8.02,0.0,1852,2013,22.661811411674517
14844,Kamakirii,166264,283,614,42,12,52,132.95625,Male,CO,1982-08-11,,2009-04-03 00:00:00,2018-05-19 01:52:58,7.68,86.0,8188,2009,39.2070967035374
105025,lord_soul,345452,1,62,3,0,3,36.78402777777778,Male,NV,1994-11-14,,2010-06-23 00:00:00,2013-05-30 20:06:00,6.93,0.0,2202,2010,26.9466652064396
9819,IshidasMyHomeboy,91745,1,0,5,0,2,9.588194444444444,Female,MN,1993-04-11,,2008-09-03 00:00:00,2008-09-15 13:34:00,10.0,4.0,578,2008,28.540137991457673
7686,Nekogatari,1246119,63,549,21,12,79,144.73055555555555,Male,GA,1990-12-28,,2012-04-11 00:00:00,2017-07-22 20:09:00,9.27,0.0,9300,2012,30.826305990581535
76045,bahtlett,507898,14,114,10,24,38,42.34583333333333,Male,TN,1993-08-23,,2011-07-04 00:00:00,2016-01-20 13:34:00,7.34,2.0,2585,2011,28.173255941298873
108685,Ray0flight,1756787,8,27,11,1,36,8.748611111111112,Male,ND,1995-08-28,,2012-11-11 00:00:00,2013-12-09 18:31:00,8.45,8.0,621,2012,26.160880516920383
48976,santa-san6,207204,10,28,2,1,3,17.913888888888888,Female,MD,1995-06-06,,2009-07-13 00:00:00,2012-03-20 13:19:00,9.47,4.0,1076,2009,26.38812835395904
27570,rawsugar,237465,3,25,2,3,9,5.268055555555556,Female,TX,1992-09-01,,2009-09-22 00:00:00,2010-11-01 09:50:00,8.72,7.0,368,2009,29.147957507392398
16575,Epicurus,4552185,0,3,0,0,0,0.7527777777777778,Male,CA,1999-11-22,,2015-04-10 00:00:00,2015-06-03 19:52:00,10.0,1.0,47,2015,21.925309385609463
35233,AkuDaiki,1402463,30,155,22,22,63,59.68958333333333,Male,WA,1996-09-25,,2012-07-17 00:00:00,2018-05-04 17:41:37,8.19,8.0,3581,2012,25.08213777242361
75354,Vegas070,1387905,6,399,2,0,26,116.07222222222222,Male,NC,1994-08-25,,2012-07-09 00:00:00,2017-07-28 16:30:00,8.38,201.0,7026,2012,27.168437191983354
61553,darkencloud18,2437849,7,299,2,1,28,121.49375,Male,MT,1986-05-18,,2013-04-14 00:00:00,2016-06-26 04:01:00,7.57,52.0,7443,2013,35.43971087504107
98156,Heion,70407,27,473,10,18,29,127.79375,Male,WV,1987-05-14,,2008-06-22 00:00:00,2016-06-19 22:26:00,7.89,0.0,7376,2008,34.451319680210275
43784,ShiaAkuma,55229,9,107,0,2,46,41.70069444444445,Female,MN,1981-04-13,,2008-04-22 00:00:00,2018-03-19 03:37:13,8.17,25.0,2538,2008,40.53499069105246
17679,Deyesoto,166325,17,1518,572,482,568,248.57810185185187,Male,MD,1989-02-01,,2009-04-03 00:00:00,2018-05-17 18:26:13,0.0,0.0,14722,2009,32.72916438506188
53661,Hayate_Sama,3856,1,4,0,0,0,1.5527777777777778,Male,CA,1986-03-17,,2007-05-02 00:00:00,2010-08-22 03:56:00,0.0,0.0,91,2007,35.6094622713832
35784,0takuN64,114911,3,44,22,2,15,46.136805555555554,Male,KY,1990-08-25,,2008-11-16 00:00:00,2010-08-13 21:47:00,9.22,8.0,2771,2008,31.168546709013253
75066,Maxis249,2612145,7,61,9,6,30,35.05138888888889,Male,FL,1990-12-05,,2013-05-23 00:00:00,2013-09-30 08:35:00,7.54,0.0,2097,2013,30.88927828277297
79282,Sadsadface,2405415,11,515,19,4,316,112.43055555555556,Male,TX,1993-07-28,,2013-04-07 00:00:00,2018-03-01 03:13:37,7.19,0.0,6905,2013,28.24444201073267
533,Somie,424214,14,36,2,1,194,10.59722222222222,Female,OH,1992-09-15,,2010-12-24 00:00:00,2018-05-11 01:20:49,7.67,0.0,656,2010,29.109626546928048
3390,bigp009,96985,12,123,0,5,41,71.27847222222222,Male,CA,1988-04-24,,2008-09-21 00:00:00,2015-12-23 08:02:00,8.04,5.0,4193,2008,33.50399737159128
4396,Dar_Klink,234872,34,492,102,37,102,111.25972222222222,Male,CA,1989-08-07,,2009-09-16 00:00:00,2018-05-12 06:09:46,7.29,7.0,6641,2009,32.21717227028803
35087,ratsntophats,395249,7,100,0,5,4,46.51736111111112,Female,OH,1988-08-06,,2010-10-12 00:00:00,2016-08-10 21:58:00,8.54,0.0,2778,2010,33.219253093856096
66644,Myon,2415239,19,225,4,2,282,88.94097222222223,Male,MO,1995-09-19,,2013-04-09 00:00:00,2017-10-21 18:13:00,6.11,187.0,5515,2013,26.1006461504764
27680,RJ169,237258,16,212,3,2,3,91.17777777777778,Male,NJ,1991-07-31,,2009-09-21 00:00:00,2010-07-17 09:05:00,7.45,7.0,5414,2009,30.237651954878984
97757,maddfish,1766859,17,36,0,8,302,11.54513888888889,Female,NY,1997-09-02,,2012-11-13 00:00:00,2017-01-25 09:23:00,8.46,0.0,753,2012,24.145767166794435
86405,Spookshow,3302185,1,84,0,0,0,40.47361111111111,Non-Binary,FL,1990-06-16,,2013-10-28 00:00:00,2018-04-22 15:03:47,7.39,0.0,2534,2013,31.360201511335013
28859,will_dogg,6952709,3,32,5,1,4,35.90694444444444,Male,NY,1997-11-14,,2018-02-03 00:00:00,2018-05-11 00:07:29,8.35,0.0,2197,2018,23.945898587230314
9719,gaikamoku,55393,8,154,18,14,27,33.60625,Male,HI,1987-08-21,,2008-04-23 00:00:00,2012-04-30 02:37:00,6.46,0.0,1962,2008,34.18026503121235
30625,Winter_starr,290953,10,36,11,0,10,15.575,Female,MD,1990-12-10,,2010-02-04 00:00:00,2015-04-02 06:56:00,8.09,4.0,933,2010,30.875588654035703
97900,iNinjaMan,1091997,12,64,3,3,193,36.12430555555556,Male,CO,1993-05-15,,2012-01-06 00:00:00,2018-04-16 06:18:00,8.05,2.0,2140,2012,28.447048516044244
91815,musique15,1075505,8,35,2,0,7,30.0375,Female,TX,1996-06-01,,2011-12-26 00:00:00,2013-03-12 15:07:00,9.19,0.0,1783,2011,25.399737159128243
11464,xXtheROSEbrideXx,4516709,22,73,6,4,24,19.87847222222222,Female,CO,1986-07-03,,2015-03-24 00:00:00,2018-02-01 16:10:42,8.13,0.0,1136,2015,35.3137662906582
83179,HowlsCastle,2285321,1,416,7,9,5,90.58472222222224,Male,FL,1997-04-24,,2013-03-10 00:00:00,2018-03-07 04:01:12,6.58,21.0,5580,2013,24.504435439710875
73576,JoshB2084,3801335,49,88,7,5,14,31.0,Male,GA,1984-05-14,,2014-05-26 00:00:00,2017-09-26 04:57:57,8.45,18.0,1938,2014,37.44934837367211
40688,mikey625,678379,18,162,12,7,12,101.64305555555556,Male,FL,1995-06-25,,2011-10-01 00:00:00,2017-06-25 00:57:00,7.91,14.0,6116,2011,26.33610776475742
89264,gayloli,5388545,3,47,28,2,80,10.559722222222222,Female,SC,1997-10-03,,2016-05-05 00:00:00,2018-04-22 01:35:17,8.33,0.0,728,2016,24.06089146862337
101215,ramenjp,3948803,26,79,5,2,16,21.941666666666663,Female,NC,1997-10-20,,2014-07-21 00:00:00,2015-11-04 19:32:00,8.47,0.0,1344,2014,24.014346730916657
1764,Throndir,47530,5,400,0,41,2,108.83472222222224,Male,WA,1990-12-22,,2008-04-03 00:00:00,2018-05-16 04:20:23,6.7,24.0,6444,2008,30.842733545066256
82924,tristigma,1024309,18,119,10,2,68,50.58472222222223,Male,OH,1992-02-21,,2011-11-27 00:00:00,2018-03-17 11:58:52,8.28,24.0,3011,2011,29.67637717665097
71185,Ichigo_Hana123,269401,10,22,6,0,1,13.860416666666667,Female,NY,1993-06-24,,2009-12-13 00:00:00,2009-12-17 12:36:00,8.84,2.0,836,2009,28.337531486146094
13687,Onepiecethunder,1678935,3,231,17,11,903,117.14791666666666,Male,KY,1989-03-10,,2012-10-24 00:00:00,2016-07-23 02:36:00,8.94,791.0,6907,2012,32.62786113240609
97160,oldschoolkido,2240337,2,73,1,0,13,19.24513888888889,Male,AZ,1987-06-29,,2013-02-27 00:00:00,2013-03-29 13:56:00,8.35,33.0,1125,2013,34.325375095827404
30493,HybridMedia,1028709,24,523,12,31,28,126.96652777777776,Male,AL,1990-10-03,,2011-11-29 00:00:00,2018-04-28 17:13:10,6.51,4.0,7866,2011,31.061767604862556
75690,spas-ticShotty,2934311,9,143,2,3,11,27.497916666666665,Male,GA,1997-12-20,,2013-07-25 00:00:00,2018-05-21 20:38:00,8.22,56.0,1775,2013,23.84733326032198
90498,Penguin007,4490473,3,99,0,0,0,34.172916666666666,Male,WA,1992-02-06,,2015-03-04 00:00:00,2017-01-01 21:21:00,8.55,0.0,2057,2015,29.717446062862773
55556,mjl,19090,1,120,1,45,30,25.402083333333334,Male,MN,1982-05-23,,2007-10-28 00:00:00,2011-07-17 22:55:00,7.62,15.0,1523,2007,39.426130763333695
25694,ieatsithlords,3501505,6,101,10,17,213,31.08333333333333,Male,WI,1993-01-25,,2014-01-18 00:00:00,2017-02-07 02:18:12,7.59,8.0,1846,2014,28.748220348264155
52780,bobsusedgimmick,1877946,0,7,0,0,0,0.7722222222222223,Male,MI,1977-11-17,,2012-12-09 00:00:00,2014-01-15 21:20:00,10.0,9.0,38,2012,43.93823239513745
59514,themreaper,481584,6,72,7,22,52,31.27083333333333,Female,IL,1996-07-30,,2011-05-01 00:00:00,2013-07-03 05:14:19,8.09,24.0,1995,2011,25.238199540028475
52570,zyphore,278896,9,67,0,0,210,20.27986111111111,Male,CA,1995-08-02,,2010-01-05 00:00:00,2014-04-09 17:03:00,7.82,0.0,1214,2010,26.23206658635418
62679,Asimilation,309495,10,355,36,3,19,131.98194444444445,Male,NY,1993-05-15,,2010-03-28 00:00:00,2018-03-15 03:01:25,7.29,0.0,7849,2010,28.447048516044244
173,ViewtifulFella,1356757,14,525,23,21,141,210.35763888888889,Male,OH,1996-03-10,,2012-06-21 00:00:00,2018-05-15 09:23:19,6.12,1.0,12482,2012,25.626984996166904
100335,Oreki55,5205449,5,41,1,0,10,24.5,Male,CA,1998-03-01,,2016-02-17 00:00:00,2016-06-06 01:02:04,8.95,0.0,1455,2016,23.652940532252764
16356,azarathkhan,436249,23,188,9,0,62,69.04097222222222,Male,FL,1988-02-13,,2011-01-16 00:00:00,2018-04-24 22:47:41,8.88,0.0,4110,2011,33.6983900996605
2930,CrimsonMelody,1469861,4,127,0,0,10,38.43819444444444,Female,PA,1997-02-26,,2012-08-20 00:00:00,2016-09-22 15:01:00,8.3,22.0,2295,2012,24.66049720731574
90911,Extrapain,2785297,57,292,37,2,17,102.44791666666669,Male,NH,1996-06-18,,2013-06-28 00:00:00,2016-03-27 20:30:50,6.84,21.0,6201,2013,25.353192421421532
83,lollypebbles,214621,0,2,3,2,1,1.8340277777777776,Female,AZ,1994-12-21,,2009-07-31 00:00:00,2011-07-21 21:29:00,7.13,0.0,110,2009,26.845361953783815
58724,Showvan,73246,3,1024,82,30,1157,298.553125,Male,LA,1990-10-28,,2008-07-02 00:00:00,2018-04-18 10:45:13,8.48,422.0,18351,2008,30.993319461176213
67213,Hentailoverboy,1327027,21,152,0,1,0,14.510416666666666,Male,AL,1993-08-31,,2012-06-01 00:00:00,2017-11-07 09:34:00,9.24,12.0,840,2012,28.15135253531924
62181,tastymushrooms,3483647,10,156,0,0,0,70.38819444444445,Male,VA,1992-01-14,,2014-01-12 00:00:00,2017-10-16 13:50:00,8.5,28.0,4210,2014,29.78041835505421
84282,LawlietGackpoid,476427,12,159,0,10,10,70.76875,Male,NY,1992-06-18,,2011-04-19 00:00:00,2012-12-17 20:02:00,7.8,0.0,4292,2011,29.35330193845143
68683,standardtoaster,464188,6,181,0,21,25,39.50277777777778,Male,WI,1995-06-29,,2011-03-21 00:00:00,2018-05-17 23:35:53,7.74,0.0,2460,2011,26.325156061767604
99940,Crypkeypr,355170,5,502,0,0,1,209.08263888888888,Male,AZ,1984-06-14,,2010-07-13 00:00:00,2015-11-23 06:49:00,7.92,0.0,12662,2010,37.36447267550104
13386,wanderlust,29358,4,59,3,0,0,31.02777777777778,Male,WI,1984-08-27,,2008-01-03 00:00:00,2008-10-21 16:59:00,7.15,0.0,1917,2008,37.16186617018946
78470,aishiteru333,98825,15,26,0,1,22,24.304861111111112,Female,AZ,1990-10-06,,2008-09-26 00:00:00,2018-03-14 16:36:35,7.59,16.0,1432,2008,31.053553827620195
38486,araragii,478914,11,176,9,31,32,64.56041666666667,Male,ME,1992-08-04,,2011-04-25 00:00:00,2015-09-10 22:50:00,7.19,2.0,3863,2011,29.224619428321105
86098,Serenity_s2Aimi,311400,0,22,4,3,17,7.290972222222222,Female,CA,1990-11-26,,2010-04-02 00:00:00,2010-09-17 13:35:00,5.9,0.0,408,2010,30.913919614500056
39832,DeathTheKid3444,112256,5,75,4,5,74,43.20208333333333,Male,NY,1994-05-03,,2008-11-07 00:00:00,2009-09-09 12:34:00,8.25,16.0,2542,2008,27.48056072719308
60570,Busterwulf2010,655941,6,67,1,0,2,45.55,Male,VT,1983-04-22,,2011-09-27 00:00:00,2011-09-27 17:05:00,7.47,0.0,2696,2011,38.51166356368415
44353,Merlene,2874593,1,2,0,0,0,1.6180555555555556,Female,MO,1977-08-03,,2013-07-15 00:00:00,2017-01-31 20:44:00,7.67,0.0,96,2013,44.22845252436754
91587,Bleed-Peroxide,388317,3,32,4,0,19,20.9625,Female,FL,1990-12-09,,2010-09-26 00:00:00,2016-04-23 02:32:00,8.36,14.0,1275,2010,30.878326579783156
22432,Karst01,90902,11,111,1,1,7,40.11180555555556,Female,WA,1989-10-19,,2008-08-31 00:00:00,2012-08-12 16:28:00,8.52,17.0,2392,2008,32.01730369072391
18205,LucisCaelum,4769543,28,227,40,24,184,76.64097222222222,Male,GA,1998-10-31,,2015-07-25 00:00:00,2018-05-14 14:21:02,5.5,3.0,4448,2015,22.984886649874056
28086,chazzyy,1091891,5,21,3,0,6,4.8694444444444445,Female,ME,1995-07-21,,2012-01-06 00:00:00,2014-02-24 17:51:00,7.7,0.0,390,2012,26.264921695323622
102281,aynakupo,192072,31,400,17,4,97,141.76736111111111,Male,CA,1986-03-19,,2009-06-09 00:00:00,2016-10-05 13:40:00,10.0,0.0,8739,2009,35.603986419888294
98083,Natsuyuu,2382813,5,58,1,0,0,24.200694444444444,Male,NV,1994-07-08,,2013-04-02 00:00:00,2016-07-03 23:50:00,9.3,6.0,1443,2013,27.299857627861133
82347,JranSakarra,520831,2,96,0,0,0,27.752777777777776,Male,TN,1992-06-02,,2011-07-22 00:00:00,2017-03-16 18:18:00,8.9,5.0,1610,2011,29.397108750410688
64619,Tentacle_Giant,2602627,5,273,10,3,13,62.33805555555556,Female,CA,1995-04-04,,2013-05-21 00:00:00,2018-05-21 07:05:50,0.0,15.0,3838,2013,26.560617676048626
57631,Kanjecture,296612,18,56,7,4,41,29.05902777777778,Female,CA,1995-06-26,,2010-02-20 00:00:00,2017-05-19 05:26:25,8.93,30.0,1730,2010,26.333369839009965
84807,Greenleaff,5454871,8,65,5,11,16,30.90972222222222,Male,AZ,1995-01-05,,2016-06-04 00:00:00,2018-05-22 16:19:00,7.59,0.0,1881,2016,26.804293067572008
105944,hectorfranco,1484911,0,124,0,2,0,71.14027777777778,Male,FL,1990-01-07,,2012-08-29 00:00:00,2016-06-29 14:52:00,8.66,0.0,4268,2012,31.79826963092761
9760,aisakku,632,5,274,22,45,8,89.91180555555556,Male,TX,1986-01-29,,2006-08-18 00:00:00,2013-08-08 05:01:19,6.02,0.0,5225,2006,35.738144781513526
53535,AkaiShuichi424,2089769,6,94,1,3,22,41.19097222222222,Male,PA,1991-04-24,,2013-01-25 00:00:00,2016-01-05 11:18:00,8.14,8.0,2445,2013,30.50596867812945
95577,Shadowboy12,185723,12,85,5,0,9,67.48958333333333,Male,CO,1993-03-26,,2009-05-23 00:00:00,2016-02-12 21:12:00,9.3,0.0,4162,2009,28.58394480341693
32182,kaichan1221,56016,4,61,0,0,2,44.92361111111112,Female,IL,1992-10-12,,2008-04-25 00:00:00,2008-11-02 11:44:00,8.34,0.0,2685,2008,29.035702551746798
